Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Critic_Score,User_Score
14769,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,Nintendo 3DS,Fighting,Arc System Works,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14770,The Sims 2: Bon Voyage,PC,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.03,Multi-decade,74.0,7.3
14771,Buffy the Vampire Slayer: Chaos Bleeds,GameCube,Action,Vivendi Games,0.02,0.01,0.0,0.0,0.03,2000s,75.0,9
14772,Clannad,Xbox 360,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14773,Brothers Conflict: Passion Pink,PlayStation Portable,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14774,Kuryuu Youma Gakuenki Recharge,PlayStation 2,Adventure,Atlus,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14775,My Frogger: Toy Trials,Nintendo DS,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03,2000s,66.0,tbd
14776,Jet Grind Radio,Game Boy Advance,Action,Sega,0.02,0.01,0.0,0.0,0.03,2000s,74.0,9.3
14777,Farm Frenzy 3,Nintendo DS,Strategy,Unknown,0.0,0.02,0.0,0.0,0.03,2000s,Unknown,Unknown
14778,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,Nintendo DS,Action,Russel,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14779,3DS Classic Collection,Nintendo 3DS,Misc,Sega,0.02,0.0,0.0,0.0,0.03,2010s,Unknown,Unknown
14780,Baldur's Gate: Dark Alliance,Game Boy Advance,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,2000s,76.0,6.5
14781,GRID Autosport,PC,Racing,Codemasters,0.0,0.02,0.0,0.0,0.03,Multi-decade,78.0,6.2
14782,The Adventures of Lomax,PlayStation,Platform,Psygnosis,0.01,0.01,0.0,0.0,0.03,1990s,Unknown,Unknown
14783,Neverwinter Nights Diamond,PC,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.03,Multi-decade,Unknown,8.2
14784,Divinity II: Flames of Vengeance,PC,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.01,0.03,Multi-decade,72.0,8.3
14785,Under the Skin,PlayStation 2,Action,Capcom,0.01,0.01,0.0,0.0,0.03,2000s,55.0,tbd
14786,Battlefield 2142,PC,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.03,Multi-decade,80.0,6.8
14787,Kabu Trader Shun,Nintendo DS,Action,Capcom,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14788,Air Conflicts: Secret Wars,PC,Simulation,bitComposer Games,0.0,0.02,0.0,0.01,0.03,Multi-decade,65.0,6.4
14789,Poy Poy,PlayStation,Action,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,1990s,Unknown,Unknown
14790,Hermie Hopperhead: Scrap Panic,PlayStation,Platform,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.03,1990s,Unknown,Unknown
14791,Lost Planet 2,PC,Shooter,Capcom,0.0,0.02,0.0,0.01,0.03,Multi-decade,63.0,6.3
14792,NHL 07,Xbox,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,2000s,75.0,7.7
14793,DrumMania 7th Mix,PlayStation 2,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14794,Runabout 3: Neo Age,PlayStation 2,Racing,BAM! Entertainment,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14795,AMNESIA World,PlayStation Vita,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14796,Captain Morgane and the Golden Turtle,PlayStation 3,Adventure,Reef Entertainment,0.0,0.02,0.0,0.01,0.03,2000s,Unknown,tbd
14797,Bully: Scholarship Edition,PC,Action,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,Multi-decade,72.0,7.5
14798,My Ballet Studio,Nintendo Wii,Simulation,505 Games,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,tbd
14799,Guild Wars,PC,Role-Playing,NCSoft,0.02,0.0,0.0,0.0,0.03,Multi-decade,89.0,8.4
14800,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PlayStation Portable,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14801,Archer Maclean Presents: Pool Paradise,GameCube,Sports,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03,2000s,Unknown,Unknown
14802,Sengoku Efuda Yuugi: Hototogisu Tairan,PlayStation Portable,Strategy,Irem Software Engineering,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14803,Battlezone,PlayStation Portable,Shooter,Atari,0.02,0.0,0.0,0.0,0.03,2000s,57.0,tbd
14804,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,Nintendo DS,Sports,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14805,Medal of Honor: Vanguard,PlayStation 2,Shooter,Electronic Arts,0.0,0.0,0.03,0.0,0.03,2000s,63.0,6.1
14806,Touch Shot! Love Application,PlayStation 3,Adventure,Compile Heart,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14807,Nanotek Warrior,PlayStation,Shooter,Virgin Interactive,0.01,0.01,0.0,0.0,0.03,1990s,Unknown,Unknown
14808,Galileo,Nintendo DS,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14809,Cake Mania: Baker's Challenge,PlayStation 2,Puzzle,Destineer,0.01,0.01,0.0,0.0,0.03,2000s,Unknown,tbd
14810,Captain Tsubasa J: The Way to World Youth,Super Nintendo Entertainment System,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,1990s,Unknown,Unknown
14811,Super Monkey Ball Adventure,PlayStation 2,Platform,Sega,0.01,0.01,0.0,0.0,0.03,2000s,53.0,6.7
14812,Alien Breed Trilogy,Xbox 360,Shooter,Mastertronic,0.0,0.02,0.0,0.0,0.03,2000s,Unknown,Unknown
14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PlayStation Vita,Simulation,FuRyu,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14814,Sengoku Basara: Sanada Yukimura-Den,PlayStation 4,Action,Capcom,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14815,CID The Dummy,Nintendo Wii,Platform,Oxygen Interactive,0.02,0.0,0.0,0.0,0.03,2000s,31.0,tbd
14816,Kisuato,PlayStation Vita,Adventure,TGL,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14817,Madden NFL 07,Game Boy Advance,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,2000s,68.0,9.3
14818,Renegade Racers,PlayStation,Racing,Interplay,0.01,0.01,0.0,0.0,0.03,1990s,Unknown,Unknown
14819,The Legend of Korra (3DS),Nintendo 3DS,Strategy,Activision,0.02,0.0,0.0,0.0,0.03,2010s,Unknown,Unknown
14820,AniMates!,Nintendo DS,Simulation,Lexicon Entertainment,0.02,0.0,0.0,0.0,0.03,2000s,33.0,2.5
14821,Monster High 13 Wishes,Wii U,Action,Little Orbit,0.02,0.0,0.0,0.0,0.03,2010s,Unknown,5.5
14822,Franklin the Turtle,Game Boy Advance,Misc,Game Factory,0.02,0.01,0.0,0.0,0.03,2000s,Unknown,Unknown
14823,Steins;Gate 0,PlayStation 3,Adventure,5pb,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14824,Catan,Nintendo DS,Strategy,CDV Software Entertainment,0.0,0.02,0.0,0.0,0.03,2000s,Unknown,Unknown
14825,Backyard NFL Football,Nintendo Wii,Sports,Atari,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,Unknown
14826,Captain Morgane and the Golden Turtle,PC,Adventure,Reef Entertainment,0.0,0.02,0.0,0.0,0.03,Multi-decade,54.0,6.2
14827,Gauntlet / Rampart,Game Boy Advance,Misc,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,2000s,Unknown,tbd
14828,Age of Empires III: Gold Edition,PC,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.01,0.03,Multi-decade,Unknown,7.8
14829,Let's Play Ballerina,Nintendo Wii,Sports,Deep Silver,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,tbd
14830,Disney Planes Fire & Rescue,Wii U,Action,Disney Interactive Studios,0.01,0.01,0.0,0.0,0.03,2010s,Unknown,Unknown
14831,Dream Girl Premier,Nintendo 3DS,Misc,Alchemist,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14832,River King: Wonderful Journey,PlayStation 2,Sports,505 Games,0.01,0.01,0.0,0.0,0.03,2000s,Unknown,Unknown
14833,Senran Kagura: Bon Appétit!,PlayStation Vita,Misc,Marvelous Entertainment,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14834,Ducati Moto,Nintendo DS,Racing,Vir2L Studios,0.02,0.0,0.0,0.0,0.03,2000s,69.0,tbd
14835,Justice League Heroes: The Flash,Game Boy Advance,Action,Eidos Interactive,0.02,0.01,0.0,0.0,0.03,2000s,72.0,7.4
14836,Pop Cutie! Street Fashion Simulation (JP sales),Nintendo DS,Simulation,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14837,The Peanuts Movie: Snoopy's Grand Adventure,PlayStation 4,Action,Activision,0.0,0.02,0.0,0.0,0.03,2010s,59.0,6.6
14838,Kawasaki Snowmobiles,Nintendo Wii,Racing,Metro 3D,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,2
14839,Dungeon Siege II,PC,Role-Playing,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.03,Multi-decade,80.0,7.9
14840,Bae Yong-joon to Manabu Kankokugo DS,Nintendo DS,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14841,World War II Combat: Road To Berlin,Xbox,Shooter,Groove Games,0.02,0.01,0.0,0.0,0.03,2000s,Unknown,1.2
14842,Metal Saga,PlayStation 2,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03,2000s,62.0,7.3
14843,Imagine: Sweet 16,Nintendo DS,Simulation,Ubisoft,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,tbd
14844,SWAT 4,PC,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.03,Multi-decade,85.0,8.6
14845,Last Escort 2: Shinya no Amai Toge,PlayStation 2,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14846,Pop'n Music 13 Carnival,PlayStation 2,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14847,Magicka Collection,PC,Adventure,Unknown,0.0,0.02,0.0,0.0,0.03,Multi-decade,Unknown,7.5
14848,Bookworm,Game Boy Advance,Puzzle,Unknown,0.02,0.01,0.0,0.0,0.03,2000s,62.0,Unknown
14849,Tokushu Houdoubu,PlayStation Vita,Adventure,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14850,Terraria,Wii U,Action,505 Games,0.0,0.02,0.0,0.0,0.03,2010s,Unknown,6.9
14851,My DoItAll,Nintendo DS,Misc,Tomy Corporation,0.02,0.0,0.0,0.0,0.03,2000s,60.0,tbd
14852,Legacy of Ys: Books I & II,Nintendo DS,Role-Playing,Unknown,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,Unknown
14853,Shakugan no Shana,PlayStation 2,Adventure,Media Works,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14854,Monster Mayhem: Build and Battle,Nintendo Wii,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,tbd
14855,I Heart Geeks,Nintendo DS,Puzzle,CDV Software Entertainment,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,Unknown
14856,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,Nintendo DS,Action,Spike,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14857,The Lord of the Rings: Conquest,PC,Action,Electronic Arts,0.0,0.02,0.0,0.0,0.03,Multi-decade,57.0,6.7
14858,The King of Fighters: Maximum Impact - Maniax,Xbox,Fighting,Unknown,0.02,0.01,0.0,0.0,0.03,2000s,Unknown,Unknown
14859,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,PlayStation Portable,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14860,Little Busters! Converted Edition,PlayStation Vita,Action,Prototype,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14861,Hankou Shashin,Sega Saturn,Adventure,Imagineer,0.0,0.0,0.03,0.0,0.03,1990s,Unknown,Unknown
14862,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PlayStation Vita,Role-Playing,Idea Factory,0.0,0.01,0.01,0.0,0.03,2010s,Unknown,Unknown
14863,Marker Man Adventures,Nintendo DS,Platform,Majesco Entertainment,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,tbd
14864,Capcom Digital Collection,Xbox 360,Action,Capcom,0.02,0.01,0.0,0.0,0.03,2000s,65.0,5.3
14865,Pro Yakyuu Family Stadium,Nintendo Wii,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14866,Open Season,PlayStation 2,Platform,Ubisoft,0.01,0.01,0.0,0.0,0.03,2000s,57.0,tbd
14867,Monster Hunter Frontier Online: Forward 2,Xbox 360,Role-Playing,Capcom,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14868,Moyashimon DS,Nintendo DS,Action,Takara Tomy,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14869,A Ressha de Gyoukou 2001,PlayStation 2,Simulation,ArtDink,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14870,Diabolik Lovers: Lunatic Parade,PlayStation Vita,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14871,Let's Dance with Mel B,Nintendo Wii,Sports,Black Bean Games,0.0,0.02,0.0,0.0,0.03,2000s,Unknown,tbd
14872,Battlestations: Pacific,PC,Strategy,Eidos Interactive,0.0,0.02,0.0,0.0,0.03,Multi-decade,74.0,8.4
14873,Neverwinter Nights 2,PC,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.03,Multi-decade,82.0,6.5
14874,Starry ? Sky: In Autumn,PlayStation Portable,Misc,Asgard,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14875,Battlefield 1942,PC,Shooter,Electronic Arts,0.01,0.01,0.0,0.0,0.03,Multi-decade,89.0,8.6
14876,Back to the Future: The Game,Xbox 360,Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03,2000s,Unknown,7.5
14877,Pitball,PlayStation,Sports,Time Warner Interactive,0.01,0.01,0.0,0.0,0.03,1990s,Unknown,Unknown
14878,X-Men Origins: Wolverine - Uncaged Edition,PC,Action,Activision,0.02,0.0,0.0,0.0,0.03,Multi-decade,Unknown,Unknown
14879,Combat Wings: The Great Battles of WWII,Nintendo Wii,Simulation,City Interactive,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,Unknown
14880,D.C. III: Da Capo III,PlayStation Portable,Adventure,Kadokawa Games,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14881,Judge Dredd: Dredd Vs Death,PlayStation 2,Shooter,BAM! Entertainment,0.01,0.01,0.0,0.0,0.03,2000s,52.0,5.3
14882,Ocean Commander,Nintendo Wii,Simulation,Valcon Games,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,tbd
14883,Drome Racers,Game Boy Advance,Racing,THQ,0.02,0.01,0.0,0.0,0.03,2000s,73.0,tbd
14884,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PlayStation Portable,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PlayStation 4,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14886,Tank Beat,Nintendo DS,Strategy,Midas Interactive Entertainment,0.01,0.01,0.0,0.0,0.03,2000s,40.0,5.4
14887,LEGO Pirates of the Caribbean: The Video Game,PC,Action,Disney Interactive Studios,0.02,0.0,0.0,0.0,0.03,Multi-decade,73.0,6.6
14888,Turbo: Super Stunt Squad,Wii U,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.03,2010s,Unknown,3.9
14889,Jurassic Park: Operation Genesis,PC,Simulation,Vivendi Games,0.0,0.02,0.0,0.0,0.03,Multi-decade,72.0,8.7
14890,The Peanuts Movie: Snoopy's Grand Adventure,Xbox 360,Action,Activision,0.0,0.02,0.0,0.0,0.03,2000s,Unknown,Unknown
14891,Tenkaichi * Sengoku Lovers,Nintendo DS,Adventure,Rocket Company,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PlayStation 3,Misc,Paon Corporation,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PlayStation 2,Misc,Sega,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14894,Bode Miller Alpine Skiing,PlayStation 2,Sports,Valcon Games,0.01,0.01,0.0,0.0,0.03,2000s,Unknown,6.6
14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,Game Boy Advance,Role-Playing,Marvelous Interactive,0.0,0.0,0.02,0.0,0.03,2000s,Unknown,Unknown
14896,R-Type Delta,PlayStation,Shooter,Irem Software Engineering,0.01,0.01,0.0,0.0,0.03,1990s,Unknown,Unknown
14897,Angelique: Maren no Rokukishi,PlayStation Portable,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14898,Soul Eater: Battle Resonance,PlayStation Portable,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14899,Psycho-Pass: Mandatory Happiness,PlayStation 4,Adventure,Nippon Ichi Software,0.02,0.0,0.0,0.0,0.03,2010s,72.0,8.3
14900,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,Nintendo DS,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,Super Nintendo Entertainment System,Action,Banpresto,0.0,0.0,0.03,0.0,0.03,1990s,Unknown,Unknown
14902,Napoleon Dynamite: The Game,Nintendo DS,Puzzle,Crave Entertainment,0.02,0.0,0.0,0.0,0.03,2000s,45.0,7.3
14903,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,Nintendo DS,Simulation,Broccoli,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14904,Rock 'N' Roll Adventures,Nintendo Wii,Platform,Popcorn Arcade,0.02,0.0,0.0,0.0,0.03,2000s,Unknown,tbd
14905,War Gods,PlayStation,Fighting,GT Interactive,0.01,0.01,0.0,0.0,0.03,1990s,Unknown,Unknown
14906,Evangelion: Jo,PlayStation 2,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14907,Doki Oki,PlayStation,Adventure,Banpresto,0.0,0.0,0.02,0.0,0.03,1990s,Unknown,Unknown
14908,Gakuen Alice: WakuWaku * Happy Friends,Nintendo DS,Adventure,Kids Station,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14909,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PlayStation Vita,Adventure,ChunSoft,0.0,0.0,0.03,0.0,0.03,2010s,Unknown,Unknown
14910,Konohana 2: Todoke Kanai Requiem,PlayStation 2,Adventure,Success,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14911,Derby Time 2006,PlayStation Portable,Sports,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,2000s,Unknown,Unknown
14912,Yuusha Shisu.,PlayStation Vita,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,2010s,Unknown,Unknown
14913,Monster Mayhem: Build and Battle,Nintendo DS,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.02,2000s,Unknown,tbd
14914,Senjou no Waltz,PlayStation Vita,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,2010s,Unknown,Unknown
14915,Chuck E. Cheese's Sports Games,Nintendo Wii,Sports,UFO Interactive,0.02,0.0,0.0,0.0,0.02,2000s,Unknown,tbd
14916,Ghostbusters (2016),Xbox One,Action,Activision,0.02,0.0,0.0,0.0,0.02,2010s,Unknown,Unknown
14917,Stronghold 2 Deluxe,PC,Strategy,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02,Multi-decade,Unknown,Unknown
14918,MAPLUS: Portable Navi 3,PlayStation Portable,Misc,Edia,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14919,DEATH NOTE: L o Tsugu Mono,Nintendo DS,Adventure,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14920,ZooCube,GameCube,Puzzle,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02,2000s,67.0,6.1
14921,Puppet Show 3: Lost Town,PC,Puzzle,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,Multi-decade,Unknown,Unknown
14922,Star Wars: Empire at War - Forces of Corruption,PC,Strategy,LucasArts,0.0,0.02,0.0,0.0,0.02,Multi-decade,75.0,8.6
14923,Spy Hunter / Super Sprint,Game Boy Advance,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.02,2000s,Unknown,Unknown
14924,Otometeki Koi Kakumei * Love Revo! Portable,PlayStation Portable,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14925,Clover no Kuni no Alice: Wonderful Wonder World,PlayStation 2,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14926,Room Zoom: Race for Impact,Xbox,Racing,Jaleco,0.02,0.01,0.0,0.0,0.02,2000s,Unknown,Unknown
14927,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PlayStation Vita,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,2010s,Unknown,Unknown
14928,Tube Slider,GameCube,Racing,Unknown,0.02,0.0,0.0,0.0,0.02,2000s,62.0,tbd
14929,Ghost Pirates of Vooju Island,PC,Adventure,DTP Entertainment,0.0,0.02,0.0,0.0,0.02,Multi-decade,66.0,tbd
14930,America Oudan Ultra-Quiz,Sega Saturn,Misc,Victor Interactive,0.0,0.0,0.02,0.0,0.02,1990s,Unknown,Unknown
14931,DoDonPachi Dai-Oujou: Black Label Extra,Xbox 360,Shooter,5pb,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14932,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,Nintendo DS,Misc,PlayV,0.0,0.02,0.0,0.0,0.02,2000s,Unknown,Unknown
14933,ParaWorld,PC,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.02,Multi-decade,71.0,8.3
14934,Tropico Reloaded,PC,Strategy,Kalypso Media,0.0,0.02,0.0,0.0,0.02,Multi-decade,Unknown,tbd
14935,Shinseiki Evangelion: Battle Orchestra,PlayStation 2,Fighting,Broccoli,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14936,Pharaoh,PC,Strategy,Vivendi Games,0.0,0.02,0.0,0.0,0.02,Multi-decade,Unknown,8.6
14937,Vampire Mansion: Linda Hyde,Nintendo DS,Adventure,Unknown,0.0,0.02,0.0,0.0,0.02,2000s,Unknown,Unknown
14938,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,Nintendo DS,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14939,Battlefield 2: Modern Combat(JP sales),PlayStation 2,Shooter,Electronic Arts,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14940,The Idolmaster: Gravure For You! Vol.7,PlayStation 3,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14941,Stake: Fortune Fighters,Xbox,Fighting,Metro 3D,0.02,0.01,0.0,0.0,0.02,2000s,26.0,3.7
14942,Serious Sam Advance,Game Boy Advance,Shooter,Global Star,0.02,0.01,0.0,0.0,0.02,2000s,51.0,7.2
14943,The Settlers: Rise of an Empire,PC,Strategy,Ubisoft,0.01,0.01,0.0,0.0,0.02,Multi-decade,66.0,7.7
14944,Let's Play Garden,Nintendo Wii,Simulation,Deep Silver,0.02,0.0,0.0,0.0,0.02,2000s,Unknown,tbd
14945,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PlayStation 3,Adventure,Unknown,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14946,Pop'n Music 12 Iroha,PlayStation 2,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14947,BeatMania IIDX 11: IIDX Red,PlayStation 2,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14948,Warhammer Online: Age of Reckoning,PC,Role-Playing,GOA,0.0,0.02,0.0,0.0,0.02,Multi-decade,86.0,7.9
14949,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GameCube,Sports,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14950,Road Trip: The Arcade Edition,GameCube,Racing,Zoo Digital Publishing,0.02,0.0,0.0,0.0,0.02,2000s,Unknown,tbd
14951,Juusanshi Engi Engetsu Sangokuden 2,PlayStation Portable,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14952,No More Heroes: Heroes' Paradise,Xbox 360,Action,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14953,Virtua Tennis: World Tour (jp sales),PlayStation Portable,Sports,Sega,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14954,World Series of Poker 2008: Battle for the Bracelets,PlayStation Portable,Misc,Activision,0.02,0.0,0.0,0.0,0.02,2000s,Unknown,6.5
14955,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,PlayStation Portable,Action,5pb,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14956,Cold War,Xbox,Shooter,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.02,2000s,60.0,8
14957,Steel Battalion: Line of Contact,Xbox,Simulation,Capcom,0.02,0.01,0.0,0.0,0.02,2000s,70.0,8
14958,Naruto Shippuden: Ultimate Ninja Storm Collection,PlayStation 3,Action,Namco Bandai Games,0.0,0.02,0.0,0.0,0.02,2000s,Unknown,Unknown
14959,Ken to Mahou to Gakuen Mono. 2G,PlayStation 3,Role-Playing,Acquire,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
14960,NBA Starting Five,Xbox,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.02,2000s,48.0,5.5
14961,Kami Naru Kimi to,PlayStation Portable,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,2000s,Unknown,Unknown
